scanner	tf	symbol	trades	wins	net	pf	avgR	netStress	windowsUp	days
blueprint-vol	15m	BTCUSD	33	14	-54.68	0.797	-0.074	-82.99	4	42
blueprint-vol	4h	SOLUSD	6	2	1.86	1.106	0.070	-0.07	1	333
arbf-strategy-v1-8	15m	SOLUSD	22	8	-118.63	0.546	-0.284	-152.38	2	42
vwap-points-percent-ticks-strategy	15m	BTCUSD	100	29	-366.87	0.348	-0.230	-475.82	1	42
vwap-points-percent-ticks-strategy	1h	BTCUSD	585	145	-856.59	0.471	-0.169	-947.70	0	125
vwap-points-percent-ticks-strategy	15m	SOLUSD	202	78	-616.47	0.602	-0.234	-717.56	1	42
blueprint-vol	4h	LINKUSD	2	2	18.42	99.000	0.471	17.80	2	333
blueprint-vol	1h	SOLUSD	15	9	47.90	1.404	0.186	31.04	5	125
vwap-points-percent-ticks-strategy	1h	SOLUSD	332	136	-513.19	0.727	-0.103	-691.15	2	125
vwap-points-percent-ticks-strategy	4h	BTCUSD	761	222	-705.50	0.714	-0.081	-869.49	2	333
vwap-points-percent-ticks-strategy	15m	LINKUSD	47	32	368.45	1.959	0.350	129.45	6	42
vwap-points-percent-ticks-strategy	1h	LINKUSD	42	19	-177.11	0.573	-0.224	-211.95	1	125
vwap-points-percent-ticks-strategy	4h	SOLUSD	461	186	-102.56	0.955	-0.007	-424.57	2	333
vwap-points-percent-ticks-strategy	4h	LINKUSD	88	35	-346.16	0.559	-0.235	-371.87	2	333
hard-entry-exit-rules	1h	BTCUSD	40	23	-19.91	0.939	-0.018	-92.67	4	125
blueprint-vol	15m	SOLUSD	19	5	-48.60	0.744	-0.114	-78.28	1	42
hard-entry-exit-rules	15m	BTCUSD	11	7	64.58	1.780	0.313	1.84	4	42
arbf-strategy-v1-8	1h	LINKUSD	93	42	-236.35	0.728	-0.136	-367.31	3	125
blueprint-vol	1h	LINKUSD	9	2	-48.98	0.394	-0.275	-61.23	1	125
hard-entry-exit-rules	1h	SOLUSD	37	19	-66.91	0.624	-0.093	-133.00	5	125
hard-entry-exit-rules	15m	SOLUSD	26	12	-58.74	0.669	-0.115	-112.32	2	42
auto-fib-ema200-mtf-samoalgo-fixed	15m	BTCUSD	2	2	38.45	99.000	0.967	34.65	1	42
hard-entry-exit-rules	1h	LINKUSD	42	21	-60.27	0.722	-0.070	-124.76	3	125
pm-range-breakout-retest-fade	15m	BTCUSD	9	3	0.75	1.007	0.028	-23.22	1	42
auto-fib-ema200-mtf-samoalgo-fixed	4h	BTCUSD	1	0	-19.14	0.000	-1.000	-18.76	0	333
auto-fib-ema200-mtf-samoalgo-fixed	1h	BTCUSD	1	1	7.68	99.000	0.388	12.65	1	125
pm-range-breakout-retest-fade	15m	SOLUSD	16	6	-24.11	0.868	-0.054	-42.61	3	42
hard-entry-exit-rules	15m	LINKUSD	32	11	-172.86	0.386	-0.291	-230.85	2	42
blueprint-vol	15m	LINKUSD	4	0	-40.76	0.000	-0.517	-44.58	0	42
arbf-strategy-v1-8	15m	LINKUSD	25	10	-103.78	0.624	-0.207	-162.25	2	42
pm-range-breakout-retest-fade	4h	BTCUSD	119	52	-369.24	0.595	-0.196	-447.72	2	333
pm-range-breakout-retest-fade	15m	LINKUSD	13	4	-85.29	0.408	-0.335	-108.67	0	42
pm-range-breakout-retest-fade	1h	BTCUSD	68	30	-183.85	0.657	-0.144	-316.50	1	125
auto-fib-ema200-mtf-samoalgo-fixed	15m	SOLUSD	3	1	10.71	1.272	0.239	3.01	1	42
pm-range-breakout-retest-fade	4h	SOLUSD	91	35	-367.96	0.551	-0.261	-382.83	0	333
pm-range-breakout-retest-fade	1h	SOLUSD	39	19	-64.31	0.805	-0.076	-215.59	4	125
pm-range-breakout-retest-fade	4h	LINKUSD	78	28	-374.91	0.485	-0.297	-360.35	0	333
pm-range-breakout-retest-fade	1h	LINKUSD	37	15	-79.68	0.785	-0.095	-124.85	3	125
vwap-stdev-bands-reversal-strategy	15m	BTCUSD	54	23	-166.79	0.642	-0.165	-257.21	3	42
bollinger-squeeze-breakout-volume	15m	BTCUSD	23	11	-47.15	0.785	-0.097	-111.75	1	42
vwap-stdev-bands-reversal-strategy	1h	BTCUSD	131	49	-382.66	0.603	-0.183	-530.25	1	125
bollinger-squeeze-breakout-volume	15m	SOLUSD	82	34	-325.18	0.600	-0.237	-457.03	1	42
bollinger-squeeze-breakout-volume	15m	LINKUSD	70	25	-432.94	0.408	-0.397	-505.95	1	42
vwap-stdev-bands-reversal-strategy	15m	SOLUSD	131	53	-359.74	0.667	-0.165	-544.15	2	42
bollinger-squeeze-breakout-volume	1h	BTCUSD	63	35	-96.11	0.823	-0.073	-297.42	2	125
vwap-stdev-bands-reversal-strategy	1h	SOLUSD	153	50	-435.23	0.627	-0.190	-574.97	1	125
bollinger-squeeze-breakout-volume	1h	SOLUSD	69	39	222.79	1.365	0.163	25.92	4	125
bollinger-squeeze-breakout-volume	4h	BTCUSD	41	20	-82.81	0.786	-0.101	-118.29	3	333
bollinger-squeeze-breakout-volume	4h	SOLUSD	55	22	-126.90	0.769	-0.132	-205.55	3	333
bollinger-squeeze-breakout-volume	1h	LINKUSD	56	27	-155.67	0.715	-0.143	-247.76	2	125
bollinger-squeeze-breakout-volume	4h	LINKUSD	47	20	-76.04	0.850	-0.073	-179.33	2	333
vwap-stdev-bands-reversal-strategy	15m	LINKUSD	150	63	-406.65	0.657	-0.165	-565.32	2	42
vwap-stdev-bands-reversal-strategy	1h	LINKUSD	155	59	-341.51	0.706	-0.128	-508.56	2	125
auto-fib-ema200-mtf-samoalgo-fixed	1h	SOLUSD	1	1	17.14	99.000	0.955	15.95	1	125
auto-fib-ema200-mtf-samoalgo-fixed	4h	SOLUSD	1	0	-17.68	0.000	-1.000	-18.60	0	333
reverse-bb-kc	15m	BTCUSD	39	10	-231.25	0.211	-0.339	-279.74	0	42
auto-fib-ema200-mtf-samoalgo-fixed	15m	LINKUSD	1	1	6.68	99.000	0.334	-19.96	1	42
reverse-bb-kc	1h	BTCUSD	115	32	-457.15	0.323	-0.267	-532.29	0	125
reverse-bb-kc	4h	BTCUSD	96	28	-189.17	0.658	-0.114	-321.86	4	333
reverse-bb-kc	15m	SOLUSD	112	37	-382.05	0.419	-0.219	-540.26	1	42
shinobi	1h	SOLUSD	2	0	-33.09	0.000	-0.868	-34.34	0	125
auto-fib-ema200-mtf-samoalgo-fixed	1h	LINKUSD	1	1	8.06	99.000	0.404	7.15	1	125
reverse-bb-kc	15m	LINKUSD	62	27	108.66	1.315	0.095	-75.44	4	42
auto-fib-ema200-mtf-samoalgo-fixed	4h	LINKUSD	1	0	-19.88	0.000	-1.000	-19.79	0	333
reverse-bb-kc	1h	SOLUSD	92	33	-376.62	0.457	-0.258	-430.50	1	125
reverse-bb-kc	4h	SOLUSD	61	29	-2.42	0.991	0.007	-84.18	4	333
liquidity-geography-sweep-and-gap-strategy-swing	4h	BTCUSD	1	1	38.05	99.000	2.089	36.98	1	333
liquidity-geography-sweep-and-gap-strategy-swing	1h	BTCUSD	1	1	15.02	99.000	0.773	10.04	1	125
liquidity-geography-sweep-and-gap-strategy-swing	15m	BTCUSD	0	0	0.00	0.000	0.000	0.00	0	42
xauusd-hull-pullback-tester-2-0	15m	BTCUSD	2	0	-38.48	0.000	-0.980	-38.19	0	42
xauusd-hull-pullback-tester-2-0	1h	BTCUSD	16	8	-4.66	0.971	-0.004	-66.17	1	125
liquidity-geography-sweep-and-gap-strategy-swing	4h	SOLUSD	1	0	-16.37	0.000	-1.000	-17.05	0	333
xauusd-hull-pullback-tester-2-0	1h	SOLUSD	107	53	-13.18	0.988	0.008	-116.97	4	125
liquidity-geography-sweep-and-gap-strategy-swing	1h	SOLUSD	1	1	6.82	99.000	0.349	13.19	1	125
xauusd-hull-pullback-tester-2-0	15m	SOLUSD	16	6	-83.32	0.566	-0.271	-113.14	1	42
liquidity-geography-sweep-and-gap-strategy-swing	4h	LINKUSD	1	1	27.75	99.000	1.426	26.18	1	333
liquidity-geography-sweep-and-gap-strategy-swing	15m	SOLUSD	0	0	0.00	0.000	0.000	0.00	0	42
reverse-bb-kc	1h	LINKUSD	97	38	-181.84	0.676	-0.099	-316.01	3	125
xauusd-hull-pullback-tester-2-0	1h	LINKUSD	28	13	-47.85	0.830	-0.078	-90.95	2	125
reverse-bb-kc	4h	LINKUSD	98	23	-442.65	0.406	-0.292	-477.32	1	333
xauusd-hull-pullback-tester-2-0	4h	BTCUSD	19	12	36.14	1.256	0.125	21.80	1	333
xauusd-hull-pullback-tester-2-0	15m	LINKUSD	34	17	-81.10	0.753	-0.116	-189.93	4	42
optimized-keltner-channels-strategy	15m	BTCUSD	4	4	47.41	99.000	0.596	29.40	4	42
optimized-keltner-channels-strategy	4h	BTCUSD	10	3	-76.94	0.284	-0.427	-74.48	2	333
optimized-keltner-channels-strategy	1h	BTCUSD	16	3	-147.15	0.281	-0.495	-161.78	1	125
liquidity-geography-sweep-and-gap-strategy-swing	1h	LINKUSD	1	1	26.02	99.000	1.304	20.69	1	125
optimized-keltner-channels-strategy	4h	SOLUSD	10	5	-6.72	0.927	-0.058	-27.02	4	333
optimized-keltner-channels-strategy	15m	SOLUSD	16	6	-81.62	0.518	-0.263	-103.56	2	42
optimized-keltner-channels-strategy	1h	SOLUSD	16	6	-102.56	0.406	-0.335	-154.32	1	125
optimized-keltner-channels-strategy	4h	LINKUSD	9	3	-61.34	0.359	-0.350	-64.92	1	333
universal-strategy-feed	1h	BTCUSD	0	0	0.00	0.000	0.000	0.00	0	125
optimized-keltner-channels-strategy	1h	LINKUSD	18	9	-40.48	0.768	-0.108	-85.49	2	125
universal-strategy-feed	15m	BTCUSD	0	0	0.00	0.000	0.000	0.00	0	42
universal-strategy-feed	4h	BTCUSD	0	0	0.00	0.000	0.000	0.00	0	333
xauusd-hull-pullback-tester-2-0	4h	SOLUSD	19	9	-33.66	0.806	-0.121	-73.11	1	333
optimized-keltner-channels-strategy	15m	LINKUSD	19	8	-47.09	0.745	-0.118	-91.15	2	42
universal-strategy-feed	1h	SOLUSD	0	0	0.00	0.000	0.000	0.00	0	125
universal-strategy-feed	4h	SOLUSD	0	0	0.00	0.000	0.000	0.00	0	333
universal-strategy-feed	15m	SOLUSD	0	0	0.00	0.000	0.000	0.00	0	42
universal-strategy-feed	4h	LINKUSD	0	0	0.00	0.000	0.000	0.00	0	333
universal-strategy-feed	1h	LINKUSD	0	0	0.00	0.000	0.000	0.00	0	125
universal-strategy-feed	15m	LINKUSD	0	0	0.00	0.000	0.000	0.00	0	42
liquidity-geography-sweep-and-gap-strategy-swing	15m	LINKUSD	1	0	-19.96	0.000	-1.000	-19.99	0	42
xauusd-hull-pullback-tester-2-0	4h	LINKUSD	11	5	-61.50	0.469	-0.290	-65.40	0	333
l-l-htf-trend-cloud-strategy-joe-freedom	4h	BTCUSD	3	2	40.45	3.003	0.738	36.56	2	333
l-l-htf-trend-cloud-strategy-joe-freedom	1h	BTCUSD	7	5	7.41	1.187	0.056	-34.67	4	125
l-l-htf-trend-cloud-strategy-joe-freedom	4h	SOLUSD	2	2	123.38	99.000	3.100	106.89	2	333
l-l-htf-trend-cloud-strategy-joe-freedom	4h	LINKUSD	1	1	17.89	99.000	0.903	16.38	1	333
l-l-htf-trend-cloud-strategy-joe-freedom	15m	BTCUSD	0	0	0.00	0.000	0.000	0.00	0	42
l-l-htf-trend-cloud-strategy-joe-freedom	1h	SOLUSD	7	3	51.14	1.644	0.393	-33.62	2	125
tomukas-edge	15m	SOLUSD	3	3	21.87	99.000	0.370	17.86	3	42
tomukas-edge	15m	LINKUSD	1	0	-19.92	0.000	-1.000	-19.90	0	42
tomukas-edge	4h	SOLUSD	2	1	7.04	1.439	0.214	3.56	1	333
l-l-htf-trend-cloud-strategy-joe-freedom	1h	LINKUSD	10	6	-4.39	0.944	-0.015	-41.90	4	125
l-l-htf-trend-cloud-strategy-joe-freedom	15m	SOLUSD	13	5	-119.37	0.189	-0.495	-145.76	0	42
mcginley-t3-flow-campaign-nick789-v-1	4h	BTCUSD	21	13	193.21	2.159	0.478	131.39	6	333
mcginley-t3-flow-campaign-nick789-v-1	15m	BTCUSD	19	9	-130.62	0.280	-0.367	-132.71	3	42
mcginley-t3-flow-campaign-nick789-v-1	1h	BTCUSD	29	15	-77.89	0.717	-0.131	-132.13	2	125
mcginley-t3-flow-campaign-nick789-v-1	4h	SOLUSD	19	12	186.40	2.390	0.504	109.87	5	333
mcginley-t3-flow-campaign-nick789-v-1	4h	LINKUSD	25	13	49.86	1.227	0.113	34.33	3	333
mcginley-t3-flow-campaign-nick789-v-1	1h	SOLUSD	39	17	-115.28	0.719	-0.155	-163.49	3	125
mcginley-t3-flow-campaign-nick789-v-1	15m	SOLUSD	41	18	-161.11	0.626	-0.211	-217.81	2	42
tomukas-quantum-scalper-pro-1h-trend-engine	15m	BTCUSD	1	1	15.80	99.000	0.813	9.91	1	42
tomukas-quantum-scalper-pro-1h-trend-engine	1h	BTCUSD	2	1	-14.20	0.278	-0.360	-7.22	1	125
tomukas-quantum-scalper-pro-1h-trend-engine	15m	SOLUSD	3	3	21.65	99.000	0.368	17.66	3	42
mcginley-t3-flow-campaign-nick789-v-1	1h	LINKUSD	38	23	112.77	1.399	0.154	-16.91	4	125
tomukas-quantum-scalper-pro-1h-trend-engine	15m	LINKUSD	1	0	-19.88	0.000	-1.000	-19.91	0	42
l-l-htf-trend-cloud-strategy-joe-freedom	15m	LINKUSD	22	12	173.79	1.805	0.399	123.24	3	42
tomukas-quantum-scalper-pro-1h-trend-engine	4h	SOLUSD	2	1	7.10	1.439	0.189	3.61	1	333
mcginley-t3-flow-campaign-nick789-v-1	15m	LINKUSD	56	25	-300.17	0.439	-0.313	-379.46	1	42
rsi-divergence-ema-filter	15m	BTCUSD	6	2	-59.10	0.234	-0.511	-4.34	2	42
initial-balance-bo-strategy	15m	BTCUSD	31	9	-237.93	0.227	-0.438	-297.89	3	42
rsi-divergence-ema-filter	4h	BTCUSD	11	7	43.62	1.552	0.209	27.75	3	333
rsi-divergence-ema-filter	1h	BTCUSD	20	9	-123.32	0.406	-0.331	-152.20	2	125
rsi-divergence-ema-filter	4h	SOLUSD	7	1	-91.27	0.153	-0.734	-100.58	0	333
rsi-divergence-ema-filter	15m	SOLUSD	16	6	-78.86	0.590	-0.261	-115.03	2	42
rsi-divergence-ema-filter	1h	SOLUSD	10	3	-79.98	0.388	-0.417	-88.07	2	125
rsi-divergence-ema-filter	4h	LINKUSD	14	5	-91.46	0.473	-0.336	-102.15	3	333
initial-balance-bo-strategy	15m	SOLUSD	63	21	-353.54	0.385	-0.350	-418.71	2	42
rsi-divergence-ema-filter	1h	LINKUSD	13	7	-41.16	0.654	-0.155	-47.84	4	125
rsi-divergence-ema-filter	15m	LINKUSD	14	4	-151.10	0.191	-0.578	-185.63	2	42
initial-balance-bo-strategy	15m	LINKUSD	91	35	-385.34	0.491	-0.258	-536.16	1	42
scam-or-slam-day-trading-rauf-strategy	1h	BTCUSD	8	1	-70.22	0.082	-0.461	-101.31	1	125
momentum-squeeze-breakout-engine	15m	BTCUSD	3	1	-31.53	0.154	-0.540	-24.39	1	42
momentum-squeeze-breakout-engine	4h	BTCUSD	5	4	18.72	1.928	0.197	6.62	3	333
momentum-squeeze-breakout-engine	1h	BTCUSD	8	6	64.09	2.600	0.416	12.11	4	125
momentum-squeeze-breakout-engine	15m	SOLUSD	14	6	-45.35	0.706	-0.158	-64.19	2	42
momentum-squeeze-breakout-engine	4h	SOLUSD	4	1	-25.14	0.521	-0.349	-27.55	1	333
momentum-squeeze-breakout-engine	1h	SOLUSD	5	2	50.02	1.829	0.565	-41.29	2	125
momentum-squeeze-breakout-engine	4h	LINKUSD	2	1	-3.00	0.849	-0.069	-5.03	1	333
momentum-squeeze-breakout-engine	15m	LINKUSD	6	2	-56.04	0.278	-0.474	-62.14	2	42
momentum-squeeze-breakout-engine	1h	LINKUSD	6	2	-32.74	0.578	-0.268	-40.26	1	125
scam-or-slam-day-trading-rauf-strategy	15m	BTCUSD	15	1	-158.75	0.099	-0.584	-175.73	1	42
neftali-crt-h3-zonas-vela-0-choch	4h	BTCUSD	15	8	1.84	1.016	0.013	5.50	4	333
neftali-crt-h3-zonas-vela-0-choch	1h	BTCUSD	20	9	-105.83	0.474	-0.275	-155.34	1	125
neftali-crt-h3-zonas-vela-0-choch	15m	BTCUSD	10	5	24.33	1.250	0.138	-30.11	3	42
neftali-crt-h3-zonas-vela-0-choch	4h	SOLUSD	16	7	-52.72	0.643	-0.192	-71.87	2	333
neftali-crt-h3-zonas-vela-0-choch	1h	SOLUSD	14	8	10.84	1.092	0.059	-14.49	4	125
neftali-crt-h3-zonas-vela-0-choch	4h	LINKUSD	13	7	8.11	1.078	0.040	-5.46	3	333
neftali-crt-h3-zonas-vela-0-choch	15m	SOLUSD	19	9	-45.28	0.764	-0.111	-73.23	2	42
neftali-crt-h3-zonas-vela-0-choch	1h	LINKUSD	24	10	-52.86	0.801	-0.103	-93.05	2	125
scam-or-slam-day-trading-rauf-strategy	1h	SOLUSD	5	3	-29.26	0.243	-0.299	-36.99	3	125
bb-kc-squeeze-breakout	15m	BTCUSD	20	10	-1.03	0.993	0.003	-51.72	4	42
neftali-crt-h3-zonas-vela-0-choch	15m	LINKUSD	25	13	-64.87	0.720	-0.127	-164.67	4	42
bb-kc-squeeze-breakout	1h	BTCUSD	49	21	-131.55	0.676	-0.139	-232.33	2	125
bb-kc-squeeze-breakout	15m	SOLUSD	64	26	-240.78	0.538	-0.213	-345.46	0	42
scam-or-slam-day-trading-rauf-strategy	15m	SOLUSD	28	6	-269.42	0.125	-0.570	-289.95	0	42
scam-or-slam-day-trading-rauf-strategy	1h	LINKUSD	5	2	-20.46	0.389	-0.205	-29.20	1	125
bb-kc-squeeze-breakout	4h	BTCUSD	40	18	-112.11	0.630	-0.146	-178.86	3	333
tomukas-daily-scale-in	1h	BTCUSD	49	22	-214.26	0.418	-0.244	-283.21	3	125
tomukas-daily-scale-in	15m	BTCUSD	18	8	-114.31	0.358	-0.333	-141.78	3	42
tomukas-daily-scale-in	4h	BTCUSD	26	13	-85.55	0.434	-0.168	-113.89	1	333
tomukas-daily-scale-in	1h	SOLUSD	55	30	-191.61	0.410	-0.196	-253.38	2	125
tomukas-daily-scale-in	4h	SOLUSD	39	21	-33.99	0.794	-0.047	-76.10	4	333
tomukas-daily-scale-in	15m	SOLUSD	43	27	-75.99	0.710	-0.090	-155.30	4	42
tomukas-daily-scale-in	4h	LINKUSD	38	21	-95.04	0.453	-0.130	-120.24	2	333
tomukas-daily-scale-in	1h	LINKUSD	48	22	-63.33	0.748	-0.065	-139.28	3	125
bb-kc-squeeze-breakout	15m	LINKUSD	42	8	-351.30	0.210	-0.511	-389.82	1	42
tomukas-daily-scale-in	15m	LINKUSD	47	23	-146.35	0.572	-0.164	-235.71	3	42
10-tech-indexes-score-system	15m	BTCUSD	26	13	49.13	1.215	0.115	-34.46	5	42
10-tech-indexes-score-system	15m	SOLUSD	27	16	36.68	1.163	0.083	-31.90	3	42
scam-or-slam-day-trading-rauf-strategy	15m	LINKUSD	39	12	-269.94	0.265	-0.399	-334.89	0	42
bb-kc-squeeze-breakout	1h	SOLUSD	41	23	100.16	1.363	0.126	-85.47	6	125
10-tech-indexes-score-system	15m	LINKUSD	20	11	-35.08	0.794	-0.081	-33.50	3	42
10-tech-indexes-score-system	1h	BTCUSD	22	13	-34.91	0.795	-0.077	-35.48	3	125
10-tech-indexes-score-system	4h	BTCUSD	4	2	-3.93	0.897	-0.028	-13.56	1	333
bb-kc-squeeze-breakout	4h	SOLUSD	33	10	-151.79	0.530	-0.283	-195.17	5	333
10-tech-indexes-score-system	1h	SOLUSD	23	15	130.32	1.726	0.289	65.09	5	125
10-tech-indexes-score-system	4h	SOLUSD	7	5	79.35	2.965	0.608	69.71	4	333
10-tech-indexes-score-system	4h	LINKUSD	6	3	13.65	1.225	0.124	10.59	2	333
10-tech-indexes-score-system	1h	LINKUSD	22	9	-12.79	0.946	-0.014	-60.27	3	125
trend-persistence-analysis-framework	15m	BTCUSD	108	56	-168.45	0.814	-0.078	-301.80	2	42
trend-persistence-analysis-framework	1h	BTCUSD	214	110	-269.97	0.854	-0.066	-596.01	3	125
trend-persistence-analysis-framework	15m	SOLUSD	243	124	-395.29	0.769	-0.099	-598.46	2	42
trend-persistence-analysis-framework	1h	SOLUSD	240	117	-326.60	0.841	-0.078	-560.32	3	125
trend-persistence-analysis-framework	15m	LINKUSD	321	173	-237.25	0.911	-0.034	-710.06	2	42
trend-persistence-analysis-framework	1h	LINKUSD	255	128	-195.81	0.910	-0.033	-509.41	3	125
trend-persistence-analysis-framework	4h	BTCUSD	171	87	-32.62	0.979	0.001	-253.12	4	333
trend-persistence-analysis-framework	4h	SOLUSD	171	79	-300.80	0.787	-0.109	-410.49	1	333
ewo-rsi-advanced-signals-strategy-exhaustion-filter	4h	BTCUSD	81	37	-182.86	0.759	-0.119	-234.94	3	333
ewo-rsi-advanced-signals-strategy-exhaustion-filter	1h	BTCUSD	102	44	-412.03	0.518	-0.259	-550.14	1	125
trend-persistence-analysis-framework	4h	LINKUSD	159	84	54.15	1.039	0.027	-20.76	3	333
ewo-rsi-advanced-signals-strategy-exhaustion-filter	15m	BTCUSD	57	27	-275.15	0.443	-0.280	-394.41	1	42
ema-cross-imb-kochan-style	15m	BTCUSD	10	6	-22.52	0.700	-0.112	-24.11	3	42
ewo-rsi-advanced-signals-strategy-exhaustion-filter	4h	SOLUSD	83	44	-14.29	0.981	0.002	-109.97	3	333
ema-cross-imb-kochan-style	1h	BTCUSD	19	10	-77.06	0.502	-0.208	-116.41	2	125
ewo-rsi-advanced-signals-strategy-exhaustion-filter	1h	SOLUSD	129	51	-532.09	0.495	-0.299	-601.77	1	125
ema-cross-imb-kochan-style	15m	SOLUSD	4	2	-19.14	0.510	-0.239	-29.56	1	42
ewo-rsi-advanced-signals-strategy-exhaustion-filter	4h	LINKUSD	77	42	106.64	1.146	0.080	94.07	4	333
ema-cross-imb-kochan-style	1h	SOLUSD	5	2	-34.46	0.391	-0.358	-36.81	1	125
ewo-rsi-advanced-signals-strategy-exhaustion-filter	15m	SOLUSD	120	51	-540.85	0.440	-0.329	-593.81	0	42
ema-cross-imb-kochan-style	4h	BTCUSD	14	6	-69.36	0.528	-0.265	-79.33	3	333
ewo-rsi-advanced-signals-strategy-exhaustion-filter	1h	LINKUSD	112	47	-410.13	0.590	-0.225	-516.79	2	125
ema-cross-imb-kochan-style	15m	LINKUSD	1	0	-18.68	0.000	-0.936	-18.84	0	42
ema-cross-imb-kochan-style	1h	LINKUSD	1	0	-19.98	0.000	-1.000	-19.97	0	125
ema-cross-imb-kochan-style	4h	SOLUSD	2	1	-7.27	0.531	-0.197	-7.98	0	333
ema-cross-imb-kochan-style	4h	LINKUSD	1	0	-19.89	0.000	-1.000	-19.96	0	333
hemant-gold-strategy	4h	SOLUSD	45	18	-159.41	0.655	-0.185	-174.46	3	333
ewo-rsi-advanced-signals-strategy-exhaustion-filter	15m	LINKUSD	121	60	-330.52	0.690	-0.157	-502.04	1	42
hemant-gold-strategy	1h	SOLUSD	90	38	-297.69	0.649	-0.198	-353.63	3	125
hemant-gold-strategy	4h	LINKUSD	47	24	35.30	1.079	0.049	57.95	5	333
hemant-gold-strategy	15m	SOLUSD	79	40	-139.36	0.800	-0.088	-306.90	3	42
hemant-gold-strategy	1h	LINKUSD	72	35	-175.62	0.731	-0.126	-161.41	4	125
hemant-gold-strategy	15m	LINKUSD	92	49	-133.87	0.830	-0.070	-355.42	3	42
bb-kc-squeeze-breakout	1h	LINKUSD	46	18	-162.03	0.619	-0.185	-250.89	3	125
bb-kc-squeeze-breakout	4h	LINKUSD	44	27	346.77	2.316	0.352	251.72	6	333
pvrple-oracle-250	1h	BTCUSD	635	453	19108683.48	9.013	0.796	926110.13	8	125
pvrple-oracle-250	15m	BTCUSD	277	222	270721.93	16.962	1.043	44885.48	7	42
pvrple-oracle-250	4h	BTCUSD	486	375	6625469.03	41.544	0.936	1865544.52	8	333
high-activity-penny-stock-strategy-v6	15m	BTCUSD	32	13	90.87	1.561	0.147	-81.35	5	42
high-activity-penny-stock-strategy-v6	1h	BTCUSD	78	20	-154.23	0.634	-0.102	-320.32	1	125
high-activity-penny-stock-strategy-v6	15m	SOLUSD	105	23	-354.00	0.525	-0.204	-450.55	1	42
high-activity-penny-stock-strategy-v6	1h	SOLUSD	74	20	-212.93	0.555	-0.157	-296.42	2	125
high-activity-penny-stock-strategy-v6	4h	BTCUSD	66	18	-74.31	0.777	-0.054	-149.33	3	333
high-activity-penny-stock-strategy-v6	1h	LINKUSD	59	14	-347.96	0.288	-0.358	-383.05	1	125
high-activity-penny-stock-strategy-v6	4h	SOLUSD	42	16	132.68	1.651	0.167	18.92	5	333
high-activity-penny-stock-strategy-v6	15m	LINKUSD	92	31	-199.47	0.688	-0.112	-388.18	3	42
high-activity-penny-stock-strategy-v6	4h	LINKUSD	37	19	134.61	1.710	0.178	67.24	6	333
clean-trend-system-htf-bias-filtered	15m	BTCUSD	3	1	-35.07	0.098	-0.601	-20.61	0	42
clean-trend-system-htf-bias-filtered	4h	BTCUSD	13	5	132.18	1.889	0.526	99.74	1	333
clean-trend-system-htf-bias-filtered	1h	BTCUSD	14	6	-97.02	0.330	-0.364	-128.82	1	125
clean-trend-system-htf-bias-filtered	4h	SOLUSD	6	2	-60.00	0.202	-0.519	-31.17	0	333
clean-trend-system-htf-bias-filtered	15m	SOLUSD	10	3	-91.97	0.259	-0.483	-106.28	0	42
clean-trend-system-htf-bias-filtered	1h	SOLUSD	14	7	-40.89	0.703	-0.140	-83.57	2	125
clean-trend-system-htf-bias-filtered	4h	LINKUSD	6	3	-4.51	0.926	-0.025	3.22	2	333
clean-trend-system-htf-bias-filtered	1h	LINKUSD	6	4	1.16	1.029	0.015	-20.53	3	125
clean-trend-system-htf-bias-filtered	15m	LINKUSD	9	4	-58.14	0.394	-0.326	-68.43	2	42
nasrul-fib-sr-m5	15m	BTCUSD	44	20	-151.04	0.639	-0.181	-227.94	2	42
nasrul-fib-sr-m5	1h	BTCUSD	84	40	15.73	1.021	0.031	-209.98	2	125
nasrul-fib-sr-m5	4h	BTCUSD	23	4	-257.77	0.111	-0.661	-279.43	0	333
kaufman-moving-average-adaptive-strategy-by-mkb	15m	BTCUSD	37	15	-154.44	0.480	-0.223	-199.55	3	42
adaptive-dual-engine-strategy-momentum-mean-reversion	1h	BTCUSD	214	98	-196.82	0.878	-0.042	-456.90	3	125
adaptive-dual-engine-strategy-momentum-mean-reversion	15m	BTCUSD	171	58	-417.15	0.481	-0.157	-596.32	2	42
kaufman-moving-average-adaptive-strategy-by-mkb	15m	SOLUSD	95	30	-277.76	0.661	-0.163	-407.13	2	42
adaptive-dual-engine-strategy-momentum-mean-reversion	4h	BTCUSD	167	70	-343.11	0.739	-0.117	-422.19	2	333
kaufman-moving-average-adaptive-strategy-by-mkb	15m	LINKUSD	118	45	-322.23	0.669	-0.156	-411.57	2	42
kaufman-moving-average-adaptive-strategy-by-mkb	1h	BTCUSD	81	29	-418.43	0.308	-0.338	-518.68	0	125
kaufman-moving-average-adaptive-strategy-by-mkb	1h	SOLUSD	94	36	-368.07	0.469	-0.246	-441.26	1	125
kaufman-moving-average-adaptive-strategy-by-mkb	1h	LINKUSD	100	37	-304.05	0.596	-0.174	-343.35	2	125
kaufman-moving-average-adaptive-strategy-by-mkb	4h	BTCUSD	70	26	-262.98	0.523	-0.221	-293.59	2	333
kaufman-moving-average-adaptive-strategy-by-mkb	4h	SOLUSD	79	31	-184.99	0.667	-0.146	-280.55	2	333
